VehicleId,DOL Vehicle ID,VIN (1-10),2020 Census Tract,City,City URI,Postal Code,Model Year,Make,Make URI,Model,Model URI,Electric Vehicle Type,Electric Vehicle Type URI,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range
VID_7SAYGDEF1N_195188689,195188689,7SAYGDEF1N,53067011628,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EB9L_263109262,263109262,5YJ3E1EB9L,53067010920,Tumwater,https://www.wikidata.org/wiki/Q1507493,98512,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,322
VID_1G1RB6E46E_126970259,126970259,1G1RB6E46E,53077000500,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2014,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Volt,https://www.wikidata.org/wiki/Q927395,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,38
VID_5YJYGDEE0L_107426357,107426357,5YJYGDEE0L,53033009900,Seattle,https://www.wikidata.org/wiki/Q5083,98106,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,291
VID_7SAYGDEE1S_279939789,279939789,7SAYGDEE1S,53077001602,Yakima,https://www.wikidata.org/wiki/Q499203,98901,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJXCAE28H_139421208,139421208,5YJXCAE28H,53035091201,Silverdale,https://www.wikidata.org/wiki/Q1515408,98383,2017,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,200
VID_YV4EK3ZK4S_280557084,280557084,YV4EK3ZK4S,53067011100,Olympia,https://www.wikidata.org/wiki/Q42735,98502,2025,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo EX30,https://www.wikidata.org/wiki/Q116769123,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EB9K_256264704,256264704,5YJ3E1EB9K,53067011422,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_WA1VABGE4K_262430500,262430500,WA1VABGE4K,53033004101,Seattle,https://www.wikidata.org/wiki/Q5083,98105,2019,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi e-tron,https://www.wikidata.org/wiki/Q56669231,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,204
VID_JTJHKCFZ7N_282152363,282152363,JTJHKCFZ7N,53033020200,Shoreline,https://www.wikidata.org/wiki/Q983657,98020,2022,Lexus,https://www.wikidata.org/wiki/Q35919,Lexus NX,https://www.wikidata.org/wiki/Q16325434,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,37
VID_5YJ3E1EBXJ_263257312,263257312,5YJ3E1EBXJ,53061052707,Marysville,https://www.wikidata.org/wiki/Q970001,98270,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_WBY33FK08R_263272257,263272257,WBY33FK08R,53061052008,Mill Creek,https://www.wikidata.org/wiki/Q1508016,98012,2024,BMW,https://www.wikidata.org/wiki/Q26678,BMW i5,https://www.wikidata.org/wiki/Q23021036,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJXCAE25J_185429618,185429618,5YJXCAE25J,53061052009,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_KNDCS3LF8R_275146042,275146042,KNDCS3LF8R,53035090101,Kingston,https://www.wikidata.org/wiki/Q1511364,98346,2024,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro,https://www.wikidata.org/wiki/Q22754238,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,33
VID_WA1F2AFYXM_172874775,172874775,WA1F2AFYXM,53067011721,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2021,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi Q5,https://www.wikidata.org/wiki/Q758769,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,18
VID_JTDKARFP8J_251313730,251313730,JTDKARFP8J,53077001202,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2018,Toyota,https://www.wikidata.org/wiki/Q53268,Toyota Prius Plug-in Hybrid,https://www.wikidata.org/wiki/Q7830860,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_5YJSA1E22J_8815320,8815320,5YJSA1E22J,53033023404,Issaquah,https://www.wikidata.org/wiki/Q40251,98027,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,249
VID_1N4AZ1CP4J_283991711,283991711,1N4AZ1CP4J,53061052007,Bothell,https://www.wikidata.org/wiki/Q303046,98012,2018,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,151
VID_5YJYGDEE6M_167045854,167045854,5YJYGDEE6M,53061051916,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EB7S_274807095,274807095,5YJ3E1EB7S,53077002803,Yakima,https://www.wikidata.org/wiki/Q499203,98903,2025,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5UX43EU06R_251284939,251284939,5UX43EU06R,53061051926,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2024,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,39
VID_2C4RC1S79P_265114503,265114503,2C4RC1S79P,53067011422,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2023,Stellantis North America,https://www.wikidata.org/wiki/Q181114,Chrysler Pacifica,https://www.wikidata.org/wiki/Q23057901,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_5UX43EU06T_284666483,284666483,5UX43EU06T,53061051926,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2026,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,38
VID_1N4AZ0CPXF_202439107,202439107,1N4AZ0CPXF,53033001500,Seattle,https://www.wikidata.org/wiki/Q5083,98117,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_YV4ED3UM5P_230544268,230544268,YV4ED3UM5P,53061052008,Snohomish,https://www.wikidata.org/wiki/Q1505974,98296,2023,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC40,https://www.wikidata.org/wiki/Q28127228,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_1G1FZ6S00L_171478919,171478919,1G1FZ6S00L,53037975700,Ellensburg,https://www.wikidata.org/wiki/Q868684,98926,2020,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,259
VID_5YJSA1E23J_261149766,261149766,5YJSA1E23J,53035091002,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,249
VID_WA1VABGE8K_262211575,262211575,WA1VABGE8K,53061050700,Edmonds,https://www.wikidata.org/wiki/Q1055845,98020,2019,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi e-tron,https://www.wikidata.org/wiki/Q56669231,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,204
VID_5YJ3E1EB8L_103669849,103669849,5YJ3E1EB8L,53035090901,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,322
VID_5YJSA1E24J_279320086,279320086,5YJSA1E24J,53067012226,Lacey,https://www.wikidata.org/wiki/Q970086,98516,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,249
VID_KNDPZDAH5P_253945541,253945541,KNDPZDAH5P,53035092200,Port Orchard,https://www.wikidata.org/wiki/Q935482,98366,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia Sportage,https://www.wikidata.org/wiki/Q145527,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,34
VID_5YJ3E1EA8J_278723000,278723000,5YJ3E1EA8J,53067011623,Olympia,https://www.wikidata.org/wiki/Q42735,98513,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_1N4AZ0CP9F_264913883,264913883,1N4AZ0CP9F,53077002803,Yakima,https://www.wikidata.org/wiki/Q499203,98903,2015,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_1FMCU0LZXN_281792983,281792983,1FMCU0LZXN,53067011200,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2022,Ford,https://www.wikidata.org/wiki/Q44294,Ford Escape,https://www.wikidata.org/wiki/Q680524,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,38
VID_1N4AZ1CP9J_118515421,118515421,1N4AZ1CP9J,53067011721,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2018,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,151
VID_5YJ3E1EAXL_211039454,211039454,5YJ3E1EAXL,53035080102,Bremerton,https://www.wikidata.org/wiki/Q695417,98310,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,266
VID_5YJ3E1EB6M_176034652,176034652,5YJ3E1EB6M,53067011626,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJXCDE24J_232791275,232791275,5YJXCDE24J,53067012610,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_KMUKEDTBXP_255100443,255100443,KMUKEDTBXP,53077000402,Yakima,https://www.wikidata.org/wiki/Q499203,98908,2023,Genesis Motor,https://www.wikidata.org/wiki/Q21451523,Genesis GV60,https://www.wikidata.org/wiki/Q108146628,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_3FA6P0PU3H_304171248,304171248,3FA6P0PU3H,53067012720,Centralia,https://www.wikidata.org/wiki/Q868700,98531,2017,Ford,https://www.wikidata.org/wiki/Q44294,Ford Fusion Hybrid,https://www.wikidata.org/wiki/Q5467794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_5YJYGAEE6M_196208890,196208890,5YJYGAEE6M,53077001504,Yakima,https://www.wikidata.org/wiki/Q499203,98901,2021,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDCR3LF7P_228243298,228243298,KNDCR3LF7P,53067011721,Olympia,https://www.wikidata.org/wiki/Q42735,98501,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro,https://www.wikidata.org/wiki/Q22754238,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,33
VID_1N4AZ0CP7G_152560418,152560418,1N4AZ0CP7G,53035090102,Hansville,https://www.wikidata.org/wiki/Q3475424,98340,2016,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,84
VID_5YJ3E1EAXL_2042918,2042918,5YJ3E1EAXL,53057951400,Sedro-Woolley,https://www.wikidata.org/wiki/Q1502468,98284,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,266
VID_5YJ3E1EB4K_281770786,281770786,5YJ3E1EB4K,53077940002,Wapato,https://www.wikidata.org/wiki/Q1507767,98951,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_1G1FX6S02H_349550015,349550015,1G1FX6S02H,53057951400,Sedro-Woolley,https://www.wikidata.org/wiki/Q1502468,98284,2017,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Bolt,https://www.wikidata.org/wiki/Q19580435,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_5YJ3E1EA4P_254907558,254907558,5YJ3E1EA4P,53067011626,Lacey,https://www.wikidata.org/wiki/Q970086,98503,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EB1K_220358295,220358295,5YJ3E1EB1K,53067011100,Olympia,https://www.wikidata.org/wiki/Q42735,98502,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,220
VID_WAUUPBFF6G_132187793,132187793,WAUUPBFF6G,53035091302,Bremerton,https://www.wikidata.org/wiki/Q695417,98312,2016,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi A3,https://www.wikidata.org/wiki/Q161880,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,16
VID_1C4RJXR61R_270225644,270225644,1C4RJXR61R,53035092101,Port Orchard,https://www.wikidata.org/wiki/Q935482,98367,2024,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Wrangler,https://www.wikidata.org/wiki/Q1353305,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,21
VID_1C4RJYB66P_262757141,262757141,1C4RJYB66P,53077000402,Yakima,https://www.wikidata.org/wiki/Q499203,98908,2023,Jeep,https://www.wikidata.org/wiki/Q30113,Jeep Grand Cherokee,https://www.wikidata.org/wiki/Q21233165,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,25
VID_5YJXCBE29H_321389694,321389694,5YJXCBE29H,53007961301,Wenatchee,https://www.wikidata.org/wiki/Q958596,98801,2017,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,200
VID_1N4AZ1CP1J_146884468,146884468,1N4AZ1CP1J,53061052004,Mill Creek,https://www.wikidata.org/wiki/Q1508016,98012,2018,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,151
VID_5YJ3E1EA3J_476029207,476029207,5YJ3E1EA3J,53077000600,Yakima,https://www.wikidata.org/wiki/Q499203,98902,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_JN1AZ0CP4B_224630493,224630493,JN1AZ0CP4B,53033005201,Seattle,https://www.wikidata.org/wiki/Q5083,98105,2011,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,73
VID_5YJ3E1EBXJ_183158062,183158062,5YJ3E1EBXJ,53035091002,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJXCAE25L_267557461,267557461,5YJXCAE25L,53035091205,Silverdale,https://www.wikidata.org/wiki/Q1515408,98383,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,293
VID_WA1LAAGE5K_253671666,253671666,WA1LAAGE5K,53061041701,Everett,https://www.wikidata.org/wiki/Q392599,98208,2019,Audi AG,https://www.wikidata.org/wiki/Q23317,Audi e-tron,https://www.wikidata.org/wiki/Q56669231,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,204
VID_5YJSA1E24H_237912622,237912622,5YJSA1E24H,53035090901,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2017,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model S,https://www.wikidata.org/wiki/Q1463050,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,210
VID_5YJXCAE21J_159875789,159875789,5YJXCAE21J,53061041301,Mukilteo,https://www.wikidata.org/wiki/Q1507307,98275,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,238
VID_KNDCC3LG9K_104898006,104898006,KNDCC3LG9K,53035090902,Bainbridge Island,https://www.wikidata.org/wiki/Q803903,98110,2019,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_3C3CFFGEXF_145792188,145792188,3C3CFFGEXF,53067012422,Yelm,https://www.wikidata.org/wiki/Q1510424,98597,2015,Fiat,https://www.wikidata.org/wiki/Q27597,Fiat 500,https://www.wikidata.org/wiki/Q467767,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,87
VID_5YJ3E1EA3N_267522349,267522349,5YJ3E1EA3N,53077003400,Selah,https://www.wikidata.org/wiki/Q947107,98942,2022,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_KNDRMDLH4P_233017207,233017207,KNDRMDLH4P,53035092704,Port Orchard,https://www.wikidata.org/wiki/Q935482,98367,2023,Kia,https://www.wikidata.org/wiki/Q35349,Kia Sorento,https://www.wikidata.org/wiki/Q489836,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,32
VID_5YJ3E1EA6J_142279273,142279273,5YJ3E1EA6J,53067012420,Olympia,https://www.wikidata.org/wiki/Q42735,98513,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
VID_5YJXCDE27K_139845037,139845037,5YJXCDE27K,53033030405,Auburn,https://www.wikidata.org/wiki/Q661595,98001,2019,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,289
VID_3FA6P0SUXG_146690281,146690281,3FA6P0SUXG,53061041610,Everett,https://www.wikidata.org/wiki/Q392599,98208,2016,Ford,https://www.wikidata.org/wiki/Q44294,Ford Fusion Hybrid,https://www.wikidata.org/wiki/Q5467794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,19
VID_KNDCC3LG0K_4758694,4758694,KNDCC3LG0K,53061042005,Edmonds,https://www.wikidata.org/wiki/Q1055845,98026,2019,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_1N4AZ1CP5K_104770907,104770907,1N4AZ1CP5K,53057950802,Bow,https://www.wikidata.org/wiki/Q3456962,98232,2019,Nissan Motor Co. Ltd.,https://www.wikidata.org/wiki/Q20165,Nissan Leaf,https://www.wikidata.org/wiki/Q911323,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,150
VID_1G1RD6S55G_192531888,192531888,1G1RD6S55G,53077940003,Yakima,https://www.wikidata.org/wiki/Q499203,98903,2016,Chevrolet,https://www.wikidata.org/wiki/Q29570,Chevrolet Volt,https://www.wikidata.org/wiki/Q927395,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,53
VID_5YJXCDE2XL_277900871,277900871,5YJXCDE2XL,53071920100,Touchet,https://www.wikidata.org/wiki/Q1502978,99360,2020,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model X,https://www.wikidata.org/wiki/Q1634161,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,289
VID_5UX43EU09R_252422509,252422509,5UX43EU09R,53077000401,Yakima,https://www.wikidata.org/wiki/Q499203,98908,2024,BMW,https://www.wikidata.org/wiki/Q26678,BMW X5,https://www.wikidata.org/wiki/Q796778,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Clean Alternative Fuel Vehicle Eligible,39
VID_KNDCC3LG9L_135090448,135090448,KNDCC3LG9L,53029971900,Langley,https://www.wikidata.org/wiki/Q1011590,98260,2020,Kia,https://www.wikidata.org/wiki/Q35349,Kia Niro EV,https://www.wikidata.org/wiki/Q62098509,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,239
VID_WBY1Z2C55E_168672437,168672437,WBY1Z2C55E,53061051913,Lynnwood,https://www.wikidata.org/wiki/Q852607,98036,2014,BMW,https://www.wikidata.org/wiki/Q26678,BMW i3,https://www.wikidata.org/wiki/Q796785,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,81
VID_YV4BR00L2N_195664381,195664381,YV4BR00L2N,53061052004,Mill Creek,https://www.wikidata.org/wiki/Q1508016,98012,2022,AB Volvo,https://www.wikidata.org/wiki/Q163810,Volvo XC90 II Plug-in Hybrid,https://www.wikidata.org/wiki/Q90920794,plug-in hybrid,https://www.wikidata.org/wiki/Q1483388,Not eligible due to low battery range,18
VID_7SAYGDEE4P_262611758,262611758,7SAYGDEE4P,53061051918,Bothell,https://www.wikidata.org/wiki/Q303046,98021,2023,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model Y,https://www.wikidata.org/wiki/Q42298250,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Eligibility unknown as battery range has not been researched,0
VID_5YJ3E1EA3J_344268424,344268424,5YJ3E1EA3J,53067011628,Olympia,https://www.wikidata.org/wiki/Q42735,98503,2018,"Tesla, Inc.",https://www.wikidata.org/wiki/Q478214,Tesla Model 3,https://www.wikidata.org/wiki/Q7705507,battery electric vehicle,https://www.wikidata.org/wiki/Q1076882,Clean Alternative Fuel Vehicle Eligible,215
